ABSENCE [('unnuetzer', 0.32383665442466736), ('lasterhaften', 0.31562933325767517), ('Schreder', 0.3116143047809601), ('Saegewerksbesitzer', 0.3084868788719177), ('unordentlichen', 0.30630046129226685), ('Stappert', 0.3059637248516083), ('Krammel', 0.30497029423713684), ('Thiels', 0.2968589663505554), ('Stanke', 0.2965641915798187), ('Beachtung_schenken', 0.2946451008319855)] Abwesenheit 0
Tail [('salafistischer', 0.24111425876617432), ('dschihadistischen', 0.23630887269973755), ('Abwerfen', 0.22519336640834808), ('Stuetzpunkten', 0.21236592531204224), ('pazifistischen', 0.21131181716918945), ('Bekaempfen', 0.2109771966934204), ('terroristischer', 0.20966532826423645), ('Gotteskrieger', 0.20788060128688812), ('Vergeltung', 0.20744284987449646), ('radikal-islamische', 0.20620806515216827)] Rute 0
Tail [('salafistischer', 0.24111425876617432), ('dschihadistischen', 0.23630887269973755), ('Abwerfen', 0.22519336640834808), ('Stuetzpunkten', 0.21236592531204224), ('pazifistischen', 0.21131181716918945), ('Bekaempfen', 0.2109771966934204), ('terroristischer', 0.20966532826423645), ('Gotteskrieger', 0.20788060128688812), ('Vergeltung', 0.20744284987449646), ('radikal-islamische', 0.20620806515216827)] Schweif 0
Tail [('salafistischer', 0.24111425876617432), ('dschihadistischen', 0.23630887269973755), ('Abwerfen', 0.22519336640834808), ('Stuetzpunkten', 0.21236592531204224), ('pazifistischen', 0.21131181716918945), ('Bekaempfen', 0.2109771966934204), ('terroristischer', 0.20966532826423645), ('Gotteskrieger', 0.20788060128688812), ('Vergeltung', 0.20744284987449646), ('radikal-islamische', 0.20620806515216827)] Schwanz 0
Tail [('salafistischer', 0.24111425876617432), ('dschihadistischen', 0.23630887269973755), ('Abwerfen', 0.22519336640834808), ('Stuetzpunkten', 0.21236592531204224), ('pazifistischen', 0.21131181716918945), ('Bekaempfen', 0.2109771966934204), ('terroristischer', 0.20966532826423645), ('Gotteskrieger', 0.20788060128688812), ('Vergeltung', 0.20744284987449646), ('radikal-islamische', 0.20620806515216827)] Hintern 0
Tail [('salafistischer', 0.24111425876617432), ('dschihadistischen', 0.23630887269973755), ('Abwerfen', 0.22519336640834808), ('Stuetzpunkten', 0.21236592531204224), ('pazifistischen', 0.21131181716918945), ('Bekaempfen', 0.2109771966934204), ('terroristischer', 0.20966532826423645), ('Gotteskrieger', 0.20788060128688812), ('Vergeltung', 0.20744284987449646), ('radikal-islamische', 0.20620806515216827)] Hinterteil 0
Tail [('salafistischer', 0.24111425876617432), ('dschihadistischen', 0.23630887269973755), ('Abwerfen', 0.22519336640834808), ('Stuetzpunkten', 0.21236592531204224), ('pazifistischen', 0.21131181716918945), ('Bekaempfen', 0.2109771966934204), ('terroristischer', 0.20966532826423645), ('Gotteskrieger', 0.20788060128688812), ('Vergeltung', 0.20744284987449646), ('radikal-islamische', 0.20620806515216827)] beschatten 0
Tails [('Brescia', 0.2553318738937378), ('Treviso', 0.23661160469055176), ('Ugolino', 0.23416051268577576), ('Orsini', 0.23409979045391083), ('Primo', 0.23370276391506195), ('Umberto', 0.22901201248168945), ('Castello', 0.22237637639045715), ('Ferrara', 0.22215700149536133), ('Petrarca', 0.22065705060958862), ('Reggio_nell’Emilia', 0.2197781503200531)] zahl 0
tally [('Kapetingern', 0.21509350836277008), ('Arabien', 0.21352721750736237), ('Bezeugt', 0.2114395797252655), ('Ladakh', 0.20665939152240753), ('Xinjiangs', 0.20604294538497925), ('ausdehnten', 0.2045896202325821), ('Bergbaugebieten', 0.20440781116485596), ('Unfallaufnahme_stellten', 0.2015668898820877), ('Myanmar_Birma', 0.2005261927843094), ('praehistorischer_Zeit', 0.19748148322105408)] Strichliste 0
tally [('Kapetingern', 0.21509350836277008), ('Arabien', 0.21352721750736237), ('Bezeugt', 0.2114395797252655), ('Ladakh', 0.20665939152240753), ('Xinjiangs', 0.20604294538497925), ('ausdehnten', 0.2045896202325821), ('Bergbaugebieten', 0.20440781116485596), ('Unfallaufnahme_stellten', 0.2015668898820877), ('Myanmar_Birma', 0.2005261927843094), ('praehistorischer_Zeit', 0.19748148322105408)] Kerbholz 0
tally [('Kapetingern', 0.21509350836277008), ('Arabien', 0.21352721750736237), ('Bezeugt', 0.2114395797252655), ('Ladakh', 0.20665939152240753), ('Xinjiangs', 0.20604294538497925), ('ausdehnten', 0.2045896202325821), ('Bergbaugebieten', 0.20440781116485596), ('Unfallaufnahme_stellten', 0.2015668898820877), ('Myanmar_Birma', 0.2005261927843094), ('praehistorischer_Zeit', 0.19748148322105408)] korrespondieren 0
tally [('Kapetingern', 0.21509350836277008), ('Arabien', 0.21352721750736237), ('Bezeugt', 0.2114395797252655), ('Ladakh', 0.20665939152240753), ('Xinjiangs', 0.20604294538497925), ('ausdehnten', 0.2045896202325821), ('Bergbaugebieten', 0.20440781116485596), ('Unfallaufnahme_stellten', 0.2015668898820877), ('Myanmar_Birma', 0.2005261927843094), ('praehistorischer_Zeit', 0.19748148322105408)] Einspielen 0
tally [('Kapetingern', 0.21509350836277008), ('Arabien', 0.21352721750736237), ('Bezeugt', 0.2114395797252655), ('Ladakh', 0.20665939152240753), ('Xinjiangs', 0.20604294538497925), ('ausdehnten', 0.2045896202325821), ('Bergbaugebieten', 0.20440781116485596), ('Unfallaufnahme_stellten', 0.2015668898820877), ('Myanmar_Birma', 0.2005261927843094), ('praehistorischer_Zeit', 0.19748148322105408)] Einstimmen 0
tally [('Kapetingern', 0.21509350836277008), ('Arabien', 0.21352721750736237), ('Bezeugt', 0.2114395797252655), ('Ladakh', 0.20665939152240753), ('Xinjiangs', 0.20604294538497925), ('ausdehnten', 0.2045896202325821), ('Bergbaugebieten', 0.20440781116485596), ('Unfallaufnahme_stellten', 0.2015668898820877), ('Myanmar_Birma', 0.2005261927843094), ('praehistorischer_Zeit', 0.19748148322105408)] Abhaken 0
tally [('Kapetingern', 0.21509350836277008), ('Arabien', 0.21352721750736237), ('Bezeugt', 0.2114395797252655), ('Ladakh', 0.20665939152240753), ('Xinjiangs', 0.20604294538497925), ('ausdehnten', 0.2045896202325821), ('Bergbaugebieten', 0.20440781116485596), ('Unfallaufnahme_stellten', 0.2015668898820877), ('Myanmar_Birma', 0.2005261927843094), ('praehistorischer_Zeit', 0.19748148322105408)] markieren 0
TANK [('Kreises_Herford', 0.19391945004463196), ('Krasny', 0.18457192182540894), ('deutschen_Ostgebiete', 0.18399709463119507), ('ganz_Schlesien', 0.1768074929714203), ('wiedergegruendeten', 0.17381945252418518), ('selskoje_posselenije', 0.17259708046913147), ('SBZ_DDR', 0.17193183302879333), ('Nordseeheilbad', 0.17042027413845062), ('Mamonowo', 0.17014998197555542), ('Donauschwaben', 0.16891971230506897)] tank 0
TANK [('Kreises_Herford', 0.19391945004463196), ('Krasny', 0.18457192182540894), ('deutschen_Ostgebiete', 0.18399709463119507), ('ganz_Schlesien', 0.1768074929714203), ('wiedergegruendeten', 0.17381945252418518), ('selskoje_posselenije', 0.17259708046913147), ('SBZ_DDR', 0.17193183302879333), ('Nordseeheilbad', 0.17042027413845062), ('Mamonowo', 0.17014998197555542), ('Donauschwaben', 0.16891971230506897)] Panzer 0
TANK [('Kreises_Herford', 0.19391945004463196), ('Krasny', 0.18457192182540894), ('deutschen_Ostgebiete', 0.18399709463119507), ('ganz_Schlesien', 0.1768074929714203), ('wiedergegruendeten', 0.17381945252418518), ('selskoje_posselenije', 0.17259708046913147), ('SBZ_DDR', 0.17193183302879333), ('Nordseeheilbad', 0.17042027413845062), ('Mamonowo', 0.17014998197555542), ('Donauschwaben', 0.16891971230506897)] tank 0
TANK [('Kreises_Herford', 0.19391945004463196), ('Krasny', 0.18457192182540894), ('deutschen_Ostgebiete', 0.18399709463119507), ('ganz_Schlesien', 0.1768074929714203), ('wiedergegruendeten', 0.17381945252418518), ('selskoje_posselenije', 0.17259708046913147), ('SBZ_DDR', 0.17193183302879333), ('Nordseeheilbad', 0.17042027413845062), ('Mamonowo', 0.17014998197555542), ('Donauschwaben', 0.16891971230506897)] Becken 0
TANK [('Kreises_Herford', 0.19391945004463196), ('Krasny', 0.18457192182540894), ('deutschen_Ostgebiete', 0.18399709463119507), ('ganz_Schlesien', 0.1768074929714203), ('wiedergegruendeten', 0.17381945252418518), ('selskoje_posselenije', 0.17259708046913147), ('SBZ_DDR', 0.17193183302879333), ('Nordseeheilbad', 0.17042027413845062), ('Mamonowo', 0.17014998197555542), ('Donauschwaben', 0.16891971230506897)] tank 0
taste [('Centenario', 0.23895859718322754), ('Baseballstadion', 0.21665117144584656), ('de_Agosto', 0.21554654836654663), ('Halingen', 0.20157645642757416), ('Herste', 0.20099091529846191), ('paraguayischen', 0.19886158406734467), ('1_e2-e4', 0.19884145259857178), ('Wiesenau', 0.19584088027477264), ('Montevideos', 0.19522033631801605), ('Vereinsraum', 0.19460657238960266)] Geschmack 0
taste [('Centenario', 0.23895859718322754), ('Baseballstadion', 0.21665117144584656), ('de_Agosto', 0.21554654836654663), ('Halingen', 0.20157645642757416), ('Herste', 0.20099091529846191), ('paraguayischen', 0.19886158406734467), ('1_e2-e4', 0.19884145259857178), ('Wiesenau', 0.19584088027477264), ('Montevideos', 0.19522033631801605), ('Vereinsraum', 0.19460657238960266)] Geschmack 0
taste [('Centenario', 0.23895859718322754), ('Baseballstadion', 0.21665117144584656), ('de_Agosto', 0.21554654836654663), ('Halingen', 0.20157645642757416), ('Herste', 0.20099091529846191), ('paraguayischen', 0.19886158406734467), ('1_e2-e4', 0.19884145259857178), ('Wiesenau', 0.19584088027477264), ('Montevideos', 0.19522033631801605), ('Vereinsraum', 0.19460657238960266)] Schmecken 0
taste [('Centenario', 0.23895859718322754), ('Baseballstadion', 0.21665117144584656), ('de_Agosto', 0.21554654836654663), ('Halingen', 0.20157645642757416), ('Herste', 0.20099091529846191), ('paraguayischen', 0.19886158406734467), ('1_e2-e4', 0.19884145259857178), ('Wiesenau', 0.19584088027477264), ('Montevideos', 0.19522033631801605), ('Vereinsraum', 0.19460657238960266)] kosten 0
taste [('Centenario', 0.23895859718322754), ('Baseballstadion', 0.21665117144584656), ('de_Agosto', 0.21554654836654663), ('Halingen', 0.20157645642757416), ('Herste', 0.20099091529846191), ('paraguayischen', 0.19886158406734467), ('1_e2-e4', 0.19884145259857178), ('Wiesenau', 0.19584088027477264), ('Montevideos', 0.19522033631801605), ('Vereinsraum', 0.19460657238960266)] Schmecken 0
taste [('Centenario', 0.23895859718322754), ('Baseballstadion', 0.21665117144584656), ('de_Agosto', 0.21554654836654663), ('Halingen', 0.20157645642757416), ('Herste', 0.20099091529846191), ('paraguayischen', 0.19886158406734467), ('1_e2-e4', 0.19884145259857178), ('Wiesenau', 0.19584088027477264), ('Montevideos', 0.19522033631801605), ('Vereinsraum', 0.19460657238960266)] kosten 0
taste [('Centenario', 0.23895859718322754), ('Baseballstadion', 0.21665117144584656), ('de_Agosto', 0.21554654836654663), ('Halingen', 0.20157645642757416), ('Herste', 0.20099091529846191), ('paraguayischen', 0.19886158406734467), ('1_e2-e4', 0.19884145259857178), ('Wiesenau', 0.19584088027477264), ('Montevideos', 0.19522033631801605), ('Vereinsraum', 0.19460657238960266)] Probieren 0
Teacup [('Basislager', 0.23506756126880646), ('Ghetto', 0.2344348132610321), ('Gewerkschaftshaus', 0.2304859161376953), ('Hochlager', 0.2243691086769104), ('abhielten', 0.22386300563812256), ('Sportpalast', 0.2237572968006134), ('Gestapo-Haft', 0.22356951236724854), ('Pjotr', 0.22228233516216278), ('Tanzcafé', 0.22122295200824738), ('zumeist', 0.21964195370674133)] Teetasse 0
temperature [('US-Bundesstaat_South', 0.224511057138443), ('roemischer_Gutshof', 0.2209857851266861), ('geografischen_Objekte', 0.21802030503749847), ('Osceola_County', 0.21189025044441223), ('Essener_Stadtteil', 0.2114693820476532), ('Oespel', 0.21033252775669098), ('Eisenerzbergwerk', 0.21030502021312714), ('Sodingen', 0.20991356670856476), ('Aug', 0.20604339241981506), ('Wochen_Charts', 0.2042885422706604)] Temperatur 0
temperature [('US-Bundesstaat_South', 0.224511057138443), ('roemischer_Gutshof', 0.2209857851266861), ('geografischen_Objekte', 0.21802030503749847), ('Osceola_County', 0.21189025044441223), ('Essener_Stadtteil', 0.2114693820476532), ('Oespel', 0.21033252775669098), ('Eisenerzbergwerk', 0.21030502021312714), ('Sodingen', 0.20991356670856476), ('Aug', 0.20604339241981506), ('Wochen_Charts', 0.2042885422706604)] Temperatur 0
temperature [('US-Bundesstaat_South', 0.224511057138443), ('roemischer_Gutshof', 0.2209857851266861), ('geografischen_Objekte', 0.21802030503749847), ('Osceola_County', 0.21189025044441223), ('Essener_Stadtteil', 0.2114693820476532), ('Oespel', 0.21033252775669098), ('Eisenerzbergwerk', 0.21030502021312714), ('Sodingen', 0.20991356670856476), ('Aug', 0.20604339241981506), ('Wochen_Charts', 0.2042885422706604)] Temperatur 0
Ten [('Aktuelle_Welterbestaette', 0.22582264244556427), ('Nomen', 0.21611511707305908), ('waehrend_Haftzeit', 0.20962591469287872), ('Fruehen', 0.20846395194530487), ('Bekenntnissen', 0.20412856340408325), ('sprachlichem', 0.2041131854057312), ('Dem', 0.20292124152183533), ('Gehoert', 0.20089097321033478), ('Oeffentliches', 0.20009617507457733), ('ottos_mops', 0.1966170370578766)] zehn 0
Ten [('Aktuelle_Welterbestaette', 0.22582264244556427), ('Nomen', 0.21611511707305908), ('waehrend_Haftzeit', 0.20962591469287872), ('Fruehen', 0.20846395194530487), ('Bekenntnissen', 0.20412856340408325), ('sprachlichem', 0.2041131854057312), ('Dem', 0.20292124152183533), ('Gehoert', 0.20089097321033478), ('Oeffentliches', 0.20009617507457733), ('ottos_mops', 0.1966170370578766)] zehn 0
Tensor [('Sagmeister', 0.2675185799598694), ('Nachmann', 0.24555028975009918), ('Schweiger', 0.24520455300807953), ('Engler', 0.24509495496749878), ('Fendrich', 0.24254874885082245), ('Kirchenbann', 0.2418588250875473), ('Lei', 0.24162863194942474), ('Pirmin', 0.24038878083229065), ('Schenk', 0.24027761816978455), ('Meinrad', 0.23966708779335022)] Tensor 0
Tensor [('Sagmeister', 0.2675185799598694), ('Nachmann', 0.24555028975009918), ('Schweiger', 0.24520455300807953), ('Engler', 0.24509495496749878), ('Fendrich', 0.24254874885082245), ('Kirchenbann', 0.2418588250875473), ('Lei', 0.24162863194942474), ('Pirmin', 0.24038878083229065), ('Schenk', 0.24027761816978455), ('Meinrad', 0.23966708779335022)] Tensor 0
Tensor [('Sagmeister', 0.2675185799598694), ('Nachmann', 0.24555028975009918), ('Schweiger', 0.24520455300807953), ('Engler', 0.24509495496749878), ('Fendrich', 0.24254874885082245), ('Kirchenbann', 0.2418588250875473), ('Lei', 0.24162863194942474), ('Pirmin', 0.24038878083229065), ('Schenk', 0.24027761816978455), ('Meinrad', 0.23966708779335022)] Tensor 0
Terabyte [('Transitbereich_Moskauer', 0.2355121225118637), ('Tuerkischen_Republik', 0.23134851455688477), ('Militaerische_Laufbahn', 0.22239580750465393), ('Staendestaats', 0.21398694813251495), ('Memellandes', 0.2136499285697937), ('Paasikivi', 0.21359243988990784), ('Mutsu', 0.2093101292848587), ('Izumo', 0.2071094512939453), ('Senatssitz', 0.20705921947956085), ('Aso', 0.2049146145582199)] Terabyte 0
Terabyte [('Transitbereich_Moskauer', 0.2355121225118637), ('Tuerkischen_Republik', 0.23134851455688477), ('Militaerische_Laufbahn', 0.22239580750465393), ('Staendestaats', 0.21398694813251495), ('Memellandes', 0.2136499285697937), ('Paasikivi', 0.21359243988990784), ('Mutsu', 0.2093101292848587), ('Izumo', 0.2071094512939453), ('Senatssitz', 0.20705921947956085), ('Aso', 0.2049146145582199)] Terabyte 0
term [('VF', 0.22942844033241272), ('Svetozar', 0.20715276896953583), ('Hauptrundenersten', 0.20377956330776215), ('Kiessler', 0.2006138116121292), ('RD', 0.19829061627388), ('Herning_Blue', 0.19369809329509735), ('Gasbeleuchtung', 0.19292032718658447), ('Ambrosiana-Inter', 0.1888236701488495), ('01_02', 0.18707522749900818), ('viergleisigen', 0.18629668653011322)] Klausel 0
term [('VF', 0.22942844033241272), ('Svetozar', 0.20715276896953583), ('Hauptrundenersten', 0.20377956330776215), ('Kiessler', 0.2006138116121292), ('RD', 0.19829061627388), ('Herning_Blue', 0.19369809329509735), ('Gasbeleuchtung', 0.19292032718658447), ('Ambrosiana-Inter', 0.1888236701488495), ('01_02', 0.18707522749900818), ('viergleisigen', 0.18629668653011322)] Klausel 0
term [('VF', 0.22942844033241272), ('Svetozar', 0.20715276896953583), ('Hauptrundenersten', 0.20377956330776215), ('Kiessler', 0.2006138116121292), ('RD', 0.19829061627388), ('Herning_Blue', 0.19369809329509735), ('Gasbeleuchtung', 0.19292032718658447), ('Ambrosiana-Inter', 0.1888236701488495), ('01_02', 0.18707522749900818), ('viergleisigen', 0.18629668653011322)] Klausel 0
term [('VF', 0.22942844033241272), ('Svetozar', 0.20715276896953583), ('Hauptrundenersten', 0.20377956330776215), ('Kiessler', 0.2006138116121292), ('RD', 0.19829061627388), ('Herning_Blue', 0.19369809329509735), ('Gasbeleuchtung', 0.19292032718658447), ('Ambrosiana-Inter', 0.1888236701488495), ('01_02', 0.18707522749900818), ('viergleisigen', 0.18629668653011322)] term 0
term [('VF', 0.22942844033241272), ('Svetozar', 0.20715276896953583), ('Hauptrundenersten', 0.20377956330776215), ('Kiessler', 0.2006138116121292), ('RD', 0.19829061627388), ('Herning_Blue', 0.19369809329509735), ('Gasbeleuchtung', 0.19292032718658447), ('Ambrosiana-Inter', 0.1888236701488495), ('01_02', 0.18707522749900818), ('viergleisigen', 0.18629668653011322)] term 0
term [('VF', 0.22942844033241272), ('Svetozar', 0.20715276896953583), ('Hauptrundenersten', 0.20377956330776215), ('Kiessler', 0.2006138116121292), ('RD', 0.19829061627388), ('Herning_Blue', 0.19369809329509735), ('Gasbeleuchtung', 0.19292032718658447), ('Ambrosiana-Inter', 0.1888236701488495), ('01_02', 0.18707522749900818), ('viergleisigen', 0.18629668653011322)] term 0
term [('VF', 0.22942844033241272), ('Svetozar', 0.20715276896953583), ('Hauptrundenersten', 0.20377956330776215), ('Kiessler', 0.2006138116121292), ('RD', 0.19829061627388), ('Herning_Blue', 0.19369809329509735), ('Gasbeleuchtung', 0.19292032718658447), ('Ambrosiana-Inter', 0.1888236701488495), ('01_02', 0.18707522749900818), ('viergleisigen', 0.18629668653011322)] Trimester 0
term [('VF', 0.22942844033241272), ('Svetozar', 0.20715276896953583), ('Hauptrundenersten', 0.20377956330776215), ('Kiessler', 0.2006138116121292), ('RD', 0.19829061627388), ('Herning_Blue', 0.19369809329509735), ('Gasbeleuchtung', 0.19292032718658447), ('Ambrosiana-Inter', 0.1888236701488495), ('01_02', 0.18707522749900818), ('viergleisigen', 0.18629668653011322)] Trimester 0
term [('VF', 0.22942844033241272), ('Svetozar', 0.20715276896953583), ('Hauptrundenersten', 0.20377956330776215), ('Kiessler', 0.2006138116121292), ('RD', 0.19829061627388), ('Herning_Blue', 0.19369809329509735), ('Gasbeleuchtung', 0.19292032718658447), ('Ambrosiana-Inter', 0.1888236701488495), ('01_02', 0.18707522749900818), ('viergleisigen', 0.18629668653011322)] Trimester 0
term [('VF', 0.22942844033241272), ('Svetozar', 0.20715276896953583), ('Hauptrundenersten', 0.20377956330776215), ('Kiessler', 0.2006138116121292), ('RD', 0.19829061627388), ('Herning_Blue', 0.19369809329509735), ('Gasbeleuchtung', 0.19292032718658447), ('Ambrosiana-Inter', 0.1888236701488495), ('01_02', 0.18707522749900818), ('viergleisigen', 0.18629668653011322)] Frist 0
term [('VF', 0.22942844033241272), ('Svetozar', 0.20715276896953583), ('Hauptrundenersten', 0.20377956330776215), ('Kiessler', 0.2006138116121292), ('RD', 0.19829061627388), ('Herning_Blue', 0.19369809329509735), ('Gasbeleuchtung', 0.19292032718658447), ('Ambrosiana-Inter', 0.1888236701488495), ('01_02', 0.18707522749900818), ('viergleisigen', 0.18629668653011322)] Frist 0
